CustomerID,FirstName,LastName,Email,SignupDate,TotalSpent
979,Bob,Jones,user979@example.com,2024-09-06,4217.57
980,David,Smith,user980@example.com,2024-09-07,971.2
981,David,Taylor,user981@example.com,2024-09-08,4023.08
982,David,Taylor,user982@example.com,2024-09-09,2318.03
983,Alice,Brown,user983@example.com,2024-09-10,2440.7
984,David,Jones,user984@example.com,2024-09-11,710.73
985,Bob,Jones,user985@example.com,2024-09-12,448.98
986,David,Jones,user986@example.com,2024-09-13,3653.3
987,David,Taylor,user987@example.com,2024-09-14,2507.48
988,Bob,Brown,user988@example.com,2024-09-15,2212.41
989,David,Smith,user989@example.com,2024-09-16,3661.07
990,Bob,Taylor,user990@example.com,2024-09-17,3839.29
991,David,Brown,user991@example.com,2024-09-18,836.6
992,Bob,Brown,user992@example.com,2024-09-19,3070.61
993,David,Smith,user993@example.com,2024-09-20,720.0
994,David,Smith,user994@example.com,2024-09-21,3769.31
995,Alice,Smith,user995@example.com,2024-09-22,3301.93
996,Alice,Jones,user996@example.com,2024-09-23,4785.24
997,David,Smith,user997@example.com,2024-09-24,391.34
998,David,Brown,user998@example.com,2024-09-25,332.42
999,Carol,Smith,user999@example.com,2024-09-26,1446.83
